"STORE","STORE_NAME","STORE_CLASS","STORE_MGR_NAME","STORE_OPEN_DATE","STORE_CLOSE_DATE","PHONE_NUMBER","EMAIL","TOTAL_SQUARE_FT","SELLING_SQUARE_FT","LINEAR_DISTANCE","VAT_REGION","STOCKHOLDING_IND","CHANNEL_ID","FORMAT_NAME","STORE_FORMAT","MALL_NAME","TRANSFER_ZONE","DEFAULT_WH","DEFAULT_RDC","STOP_ORDER_DAYS","START_ORDER_DAYS","CURRENCY_CODE","LANG","TSF_ENTITY_ID","ORG_UNIT_ID","AUTO_RCV","STORE_TYPE","TIMEZONE_NAME","CUSTOMER_ORDER_LOC_IND","CREATE_ID","CREATE_DATETIME","BANNER_NAME","CHAIN_NAME","CHAIN_MGR_NAME","CHAIN_CURRENCY_CODE","CHANNEL_NAME","CHANNEL_TYPE","CO_NAME","CO_ADD1","CO_ADD2","CO_ADD3","CO_CITY","CO_STATE","CO_COUNTRY","CO_POST","CO_NAME_SECONDARY","CO_JURISDICTION_CODE","DISTRICT_NAME","DISTRICT_MGR_NAME","DISTRICT_CURRENCY_CODE","REGION_NAME","REGION_MGR_NAME","REGION_CURRENCY_CODE","COMPANY","CHAIN","AREA","REGION","DISTRICT","ADD_1","ADD_2","ADD_3","CITY","STATE","COUNTRY_ID","POST","CONTACT_NAME","COUNTY","JURISDICTION_CODE","AREA_NAME","AREA_CURRENCY_CODE","AREA_MGR_NAME","BUDGET_CCID","BRAND","BRAND_NAME","MAIN_BRAND","BUSINESS_UNIT","BUSSUNIT_DESC","BOX_DESC","STORE_COMP_STATUS","STORE_COMP_EFFECTIVE_DATE","STORE_COMP_DISCONTINUE_DATE","SOLO_MULTIBOX","LEGACY_STORE_CODE","RFID_ENABLED","ELIGIBLE_FOR_FORECAST"
30236,"MOT_FASHIONWAY","A","STM",05-01-98,,"+965-25712559","bhsmotfashionway.kwt@alshaya.com","749","749","",7,"Y",7,"CONCESSION","CONCESSION","Fashionway",1,"800004",,"","60","KWD",1,81,82,"D","C","Asia/Kuwait","N","RMS01",01-09-21,"MOT_MOTHERCARE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","HAWALLY","","KWD","KUWAIT","","KWD",1,1,6,6,174,"FASHIONWAY","FASHIONWAY","","HAWALLY","X08","KWT","","","","","KUWAIT","KWD","","RA1-1102-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","MOT_FASHIONWAY - AME","LFL",01-01-17,29-03-26,"BOX_CONC","111","","Y"
30816,"DEB_OTHAIM MALL DAMMAM","A","SAMEER IBRAHIM",07-06-15,,"+966-136678537","sameer.ibrahim@alshaya.com","3359","2755","",6,"Y",11,"CONCESSION","CONCESSION","OTHAIM MALL DAMMAM",1,"800012",,"","14","SAR",1,135,137,"D","C","Asia/Riyadh","N","RMS01",01-09-21,"DEB_DEBENHAM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DAMMAM","","SAR","EASTERN PROVINCE","","SAR",1,1,5,28,138,"OTHAIM MALL DAMM","OTHAIM MALL DAMM","","DAMMAM","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S660-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","DEB_OTHAIM MALL DAMMAM - AME","LFL",11-11-17,29-03-26,"BOX_CONC","910","","Y"
30817,"DEB_RED SEA MALL","A","ARTHUR PALOMARES",11-03-13,,"+966-122617461","arthur.palomares@alshaya.com","68","68","",6,"Y",11,"CONCESSION","CONCESSION","RED SEA MALL",1,"800012",,"","14","SAR",1,135,137,"D","C","Asia/Riyadh","N","RMS01",01-09-21,"DEB_DEBENHAM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","JEDDAH","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,129,"RED SEA MALL-INSIDE DEBENHAMS","RED SEA MALL","","JEDDAH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-2700-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","DEB_RED SEA MALL - AME","LFL",11-11-17,29-03-26,"BOX_CONC","698","","Y"
30821,"DEB_GRANADA","A","DANISH PATEL",23-06-05,,"+966-112534777","danish.patel@alshaya.com","3829","3829","",6,"Y",11,"CONCESSION","CONCESSION","GRANADA MALL",1,"800012",,"","14","SAR",1,135,137,"D","C","Asia/Riyadh","N","RMS01",01-09-21,"DEB_DEBENHAM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"DEB_GRANADA - DEBS","GRANADA -MALL","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-2231-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","DEB_GRANADA - AME","LFL",11-11-17,29-03-26,"BOX_CONC","756","","Y"
30824,"DEB_MIRDIF CITY CENTRE","A","ANTHONY PEREIRA",17-01-10,,"+971-44190689","anthony.pereira@alshaya.com","3504","3504","",14,"Y",11,"CONCESSION","CONCESSION","MIRDIF CITY CENTRE",1,"800038",,"","14","AED",1,86,88,"D","C","Asia/Dubai","N","RMS01",01-09-21,"DEB_DEBENHAM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"MIRDIF CITY CENTRE","MIRDIF CITY CENTRE","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-3834-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","DEB_MIRDIF CITY CENTRE - AME","LFL",12-03-19,29-03-26,"BOX_CONC","730","","Y"
30914,"AME_KSA E-COM LOCATION","A","STM",13-02-20,,"+12345678","dummymail@alshaya.com","1000","0","",6,"N",12,"WEB STORE","WEB STORE","AME_KSA E-COM LOCATION",1,"800107",,"","60","SAR",1,135,137,"Y","C","Asia/Riyadh","Y","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Online","WEBSTR","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"AME_KSA E-COM LOCATION","","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-2000-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_KSA E-COM LOCATION - AME","PTL",13-02-20,,"SOLO","12397","","Y"
30915,"AME_UAE E-COM LOCATION","A","STM",13-02-20,,"+12345678","dummymail@alshaya.com","0","0","",14,"N",12,"WEB STORE","WEB STORE","AME_UAE E-COM LOCATION",1,"800044",,"","60","AED",1,86,88,"Y","C","Asia/Dubai","Y","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Online","WEBSTR","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"AME_UAE E-COM LOCATION","","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D372-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_UAE E-COM LOCATION - AME","PTL",13-02-20,,"SOLO","11115","","Y"
31076,"ALS_EGY JUMIA MARKET PLACE","A","STM",19-11-20,,"+12345678","dummymail@alshaya.com","0","0","",3,"Y",1,"CONCESSION","CONCESSION","JUMIA MARKET PLACE",1,"800031",,"","60","EGP",1,5201,5202,"D","C","Africa/Cairo","N","RMS01",01-09-21,"ALS_ALSHAYA","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","CAIRO","","EGP","EGYPT","","EGP",1,1,3,3,108,"JUMIA MARKET PLACE","","","CAIRO","X11","EGY","","","","","EGYPT","EGP","","RL1-E614-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","ALS_EGY JUMIA MARKET PLACE - AME","PTL",19-11-20,29-03-26,"MULTI_CONC","40052","","Y"
32053,"DEB_RED SEA MALL JEDDAH","A","ARTHUR PALOMARES",21-11-21,01-11-23,"","","1234","35","",6,"Y",11,"MALL","MALL","Red Sea Mall Jeddah",1,"800215",,"1","30","SAR",1,135,137,"D","C","Asia/Riyadh","N","LINDA.DALMEIDA",11-01-22,"DEB_DEBENHAM","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","JEDDAH","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,129,"RED SEA MALL-INSIDE DEBENHAMS","","","JEDDAH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-H483-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","DEB_RED SEA MALL JEDDAH - AME","NEW",11-01-22,29-03-26,"","32053","N","N"
32055,"AME_AERIE AL KOUT MALL","B","Ailyne Camuna",13-03-22,,"96565168889","","","","",7,"Y",3,"MALL","MALL","Al Kout Mall",1,"800004",,"","30","KWD",1,81,82,"D","C","Asia/Kuwait","N","LINDA.DALMEIDA",09-02-22,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","FAHAHEEL","","KWD","KUWAIT","","KWD",1,1,6,6,192,"AME AERIE AL KOUT MALL","FAHAHEEL","","FAHAHEEL","X08","KWT","","","","","KUWAIT","KWD","","RA1-Q575-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_AERIE AL KOUT MALL - AME","NEW",09-02-22,29-03-26,"","32055","N","N"
32056,"AME_SHAMIYA CO-OPERATIVE","B","Merlene Moraldo",07-03-22,,"96569683404","merlene.moralde@alshaya.com","","","",7,"Y",3,"MALL","MALL","Shamiya Co-op",1,"800004",,"","30","KWD",1,81,82,"D","C","Asia/Kuwait","N","LINDA.DALMEIDA",20-02-22,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","KUWAIT CITY","","KWD","KUWAIT","","KWD",1,1,6,6,117,"SHAMIYA CO- OPERATIVE","","","SHAMIYA","X08","KWT","","","","","KUWAIT","KWD","","RA1-Q578-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_SHAMIYA CO-OPERATIVE - AME","NEW",20-02-22,,"","32056","Y","Y"
33187,"ALS_NAMSHI_KSA INTEGRATED MODEL","B","STM",01-08-23,,"+12345678","dummymail@alshaya.com","1200","","",6,"N",16,"WEB STORE","WEB STORE","AMERICAN EAGLE NAMSHI",1,"800011",,"","60","SAR",1,135,137,"Y","C","Asia/Riyadh","N","ALOK.KUMAR",26-06-23,"ALS_ALSHAYA","MIDDLE EAST","","","B2B","WHSL","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"AMERICAN EAGLE NAMSHI","","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-H640-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","ALS_NAMSHI_KSA INTEGRATED MODEL - AME","PTL",26-06-23,29-03-26,"MULTI","33187","N","Y"
33202,"ALS_ KSA NOON","B","SATYABRAT",25-08-23,,"","","0","","",6,"Y",16,"WEB STORE","WEB STORE","ALS_ KSA NOON",1,"800215",,"","60","SAR",1,135,137,"Y","C","Asia/Riyadh","N","JAGDISH.JOSHI",02-08-23,"ALS_ALSHAYA","MIDDLE EAST","","","B2B","WHSL","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","JEDDAH","","SAR","WESTERN PROVINCE","","SAR",1,1,5,29,129,"NOON KSA","","","JEDDAH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S970-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","ALS_ KSA NOON - AME","NEW",25-08-23,29-03-26,"MULTI","33202","N","N"
38010,"AME_KWT B2B STOCK LOCATION","B","Fadel",18-05-24,,"","","100","","",7,"Y",15,"WEB STORE","WEB STORE","KWT B2B Location",1,"800004",,"","60","KWD",1,81,82,"Y","C","Asia/Kuwait","N","IMTIYAZ.SHAIKH",23-05-24,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","B2B","WHSL","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","KUWAIT CITY","","KWD","KUWAIT","","KWD",1,1,6,6,117,"Kuwait B2B Location","","","Asia/Kuwait","X08","KWT","","","","","KUWAIT","KWD","","RA1-Q708-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_KWT B2B STOCK LOCATION - AME","NEW",23-05-24,29-03-26,"SOLO","38010","N","N"
30003,"BOO_TAMIMI S 155 CORNISH","D","Ahmad Mmdoh Ahmad Mhmmad",12-01-21,09-06-22,"+966136678600","boots.tamicrsh-epksa@alshaya.com","0","0","",6,"Y",4,"STAND-ALONE","STAND-ALONE","TAMIMI S 155 CORNISH",1,"800010",,"60","60","SAR",1,80467,25720,"D","C","Asia/Riyadh","Y","RMS01",17-03-22,"BOO_BOOTS","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DAMMAM","","SAR","EASTERN PROVINCE","","SAR",1,1,5,28,138,"TAMIMI S 155 CORNISH","","","DAMMAM","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-H318-BOO","BOO","BOOTS","BOO","WELNES","Wellness Division","BOO_TAMIMI S 155 CORNISH - BOO","CLS",12-01-21,09-06-22,"SOLO","20427","N",""
30604,"BOO_DAREEN MALL","A","Asem Saif Alinoman Alzoriqi",23-01-16,,"+966-136678763","boots.dareen-epksa@alshaya.com","1389","1389","",6,"Y",4,"MALL","MALL","DAREEN MALL",1,"",,"","60","SAR",1,75464,25400,"D","C","Asia/Riyadh","N","RMS01",07-09-21,"BOO_Boots","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DAMMAM","","SAR","EASTERN PROVINCE","","SAR",1,1,5,28,138,"DAREEN MALL","DAREEN MALL","","DAMMAM","X03","SAU","0","MOHAMMED GALAL","","","SAUDI ARABIA","SAR","","RB2-S676-BOO","BOO","Boots","BOO","WELNES","Wellness Division","BOO_DAREEN MALL - BOO","LFL",23-01-16,,"SOLO","12068","","Y"
30608,"BOO_MAJMUAH MALL","B","MOHAMED ALI MOHAMED KHAIR AHMED",27-06-18,02-01-20,"+966-115115583","Boots.majmaah-cpksa@alshaya.com","1216","1216","",6,"Y",4,"MALL","MALL","MAJMUAH MALL",1,"",,"1","60","SAR",1,76463,25420,"D","C","Asia/Riyadh","N","RMS01",07-09-21,"BOO_Boots","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"AL MAJMAA MALL","AL MAJMAA MALL","","RIYADH","X03","SAU","0","0","","","SAUDI ARABIA","SAR","","RB2-2282-BOO","BOO","Boots","BOO","WELNES","Wellness Division","BOO_MAJMUAH MALL - BOO","CLS",27-06-18,02-01-20,"SOLO","12109","","Y"
30954,"BOO_UAE E-COM LOCATION","A","STM",31-03-20,,"+12345678","dummymail@alshaya.com","0","0","",14,"N",13,"WEB STORE","WEB STORE","UAE E-COM LOCATION",1,"",,"","60","AED",1,86,88,"Y","C","Asia/Dubai","Y","RMS01",07-09-21,"BOO_Boots","MIDDLE EAST","","","Online","WEBSTR","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"UAE E-COM LOCATION","","","DUBAI","X01","ARE","0","0","","","UNITED ARAB EMIRATES","AED","","RE1-D372-BOO","BOO","Boots","BOO","WELNES","Wellness Division","BOO_UAE E-COM LOCATION - BOO","PTL",31-03-20,,"SOLO","11115","","Y"
31379,"BOO_THE CIRCLE MALL","A","Rana Ahmed Yassen Mohamed",05-05-21,,"(+971) 4 419 0600","boots.circle-uae@alshaya.com","0","0","",14,"Y",4,"MALL","MALL","THE CIRCLE MALL",1,"",,"","60","AED",1,81463,25740,"D","C","Asia/Dubai","N","RMS01",07-09-21,"BOO_Boots","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"THE CIRCLE MALL","","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D266-BOO","BOO","Boots","BOO","WELNES","Wellness Division","BOO_THE CIRCLE MALL - BOO","NEW",05-05-21,,"SOLO","44453","","Y"
31388,"BOO_RIYADH FRONT","A","Ezzat Emad",18-05-21,,"+966-115200480","boots.rydfront-cpksa@alshaya.com","0","0","",6,"Y",4,"STAND-ALONE","STAND-ALONE","RIYADH FRONT",1,"",,"","60","SAR",1,80467,25720,"D","C","Asia/Riyadh","N","RMS01",07-09-21,"BOO_Boots","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"RIYADH FRONT","","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-H356-BOO","BOO","Boots","BOO","WELNES","Wellness Division","BOO_RIYADH FRONT - BOO","NEW",18-05-21,,"SOLO","20461","","Y"
32059,"BOO_AL NASSER SPORTING CLUB","B","Justin Varghese",30-05-22,,"96597283223","","","","",7,"Y",4,"MALL","MALL","Al Nasser Sporting Club ",1,"800004",,"","8","KWD",1,81,82,"D","C","Asia/Kuwait","N","LAXMI.LANKA",26-04-22,"BOO_BOOTS","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","ARDIYA","","KWD","KUWAIT","","KWD",1,1,6,6,231," 7WFF+3JV Mohammed Ibn Kaseem St","","","Al Ardiya","","KWT","","","","","KUWAIT","KWD","","RA1-Q564-BOO","BOO","BOOTS","BOO","WELNES","Wellness Division","BOO_AL NASSER SPORTING CLUB - BOO","NEW",26-04-22,,"","32059","N",""
31603,"COL_BAHRAIN CITY CENTRE","A","STM",09-11-14,,"+12345678","dummymail@alshaya.com","0","0","",2,"Y",25,"STAND-ALONE","STAND-ALONE","BAHRAIN CITY CENTRE",1,"800021",,"60","60","BHD",1,77463,25620,"D","C","Asia/Bahrain","N","RMS01",30-05-22,"COL_COLLECTION_OF_STYLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","MANAMA","","BHD","BAHRAIN","","BHD",1,1,2,2,100,"BAHRAIN CITY CENTRE","","","MANAMA","X12","BHR","","","","","BAHRAIN","BHD","","RC1-2868-COL","COL","COLLECTION_OF_STYLE","COL","HENMAU","Hennes & Mauritz","COL_BAHRAIN CITY CENTRE - COL","LFL",09-11-14,,"SOLO","935","Y","Y"
31625,"COL_STAFF SHOP - BURJ ALSHAYA","A","STM",24-03-21,31-12-21,"+12345678","dummymail@alshaya.com","0","0","",7,"Y",25,"STAND-ALONE","STAND-ALONE","STAFF SHOP - BURJ ALSHAYA",1,"800004",,"60","1","KWD",1,81,82,"D","C","Asia/Kuwait","N","RMS01",30-05-22,"COL_COLLECTION_OF_STYLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","KUWAIT CITY","","KWD","KUWAIT","","KWD",1,1,6,6,117,"STAFF SHOP - BURJ ALSHAYA","","","KUWAIT CITY","X08","KWT","","","","","KUWAIT","KWD","","RA1-Q420-COL","COL","COLLECTION_OF_STYLE","COL","HENMAU","Hennes & Mauritz","COL_STAFF SHOP - BURJ ALSHAYA - COL","CLS",24-03-21,31-12-21,"SOLO","15314","Y","Y"
31631,"COL_AVENUES PHASE III","A","STM",12-04-12,,"+12345678","dummymail@alshaya.com","0","0","",7,"Y",25,"STAND-ALONE","STAND-ALONE","AVENUES PHASE III",1,"800004",,"60","60","KWD",1,81,82,"D","C","Asia/Kuwait","Y","RMS01",30-05-22,"COL_COLLECTION_OF_STYLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","AL RAI","","KWD","KUWAIT","","KWD",1,1,6,6,168,"AVENUES PHASE III","","","AL RAI","X08","KWT","","","","","KUWAIT","KWD","","RA1-1748-COL","COL","COLLECTION_OF_STYLE","COL","HENMAU","Hennes & Mauritz","COL_AVENUES PHASE III - COL","LFL",12-04-12,,"SOLO","735","Y","Y"
33217,"ALS_GARAGE SALE KWT","B","STM",15-11-23,,"","","0","","",7,"Y",1,"CONCESSION","CONCESSION","",1,"800004",,"","30","KWD",1,81,82,"Y","C","Asia/Kuwait","N","SHOAIB.KADIRI",14-11-23,"ALS_ALSHAYA","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","KUWAIT CITY","","KWD","KUWAIT","","KWD",1,1,6,6,117,"ALS_GARAGE SALE KWT","ALS_GARAGE SALE KWT","","KUWAIT CITY","X08","KWT","","","","","KUWAIT","KWD","","RA1-Q701-COL","COL","COLLECTION_OF_STYLE","ALS","HENMAU","Hennes & Mauritz","ALS_GARAGE SALE KWT - COL","NEW",15-11-23,,"BOX_CONC","33217","N",""
30013,"AME_DALMA MALL- NEW","B","LUCAS GOVINDARAJAH",29-04-17,,"+971-26120647","aeo.dalma-uae@alshaya.com","5726","5726","",14,"Y",3,"MALL","MALL","DALMA MALL",1,"800008",,"","60","AED",1,81463,25740,"D","C","Asia/Dubai","N","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","ABU DHABI","","AED","UAE","","AED",1,1,12,12,162,"DALMA MALL","DALMA MALL","","ABU DHABI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D755-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_DALMA MALL- NEW - AME","LFL",29-04-17,,"SOLO","11181","","Y"
30028,"AME_TAFASEEL BP","B","MAHMUOD FARAJ",10-02-18,,"+966-115116331","aeo.tafaseel-cpksa@alshaya.com","4607","4607","",6,"Y",3,"MALL","MALL","TAFASEEL BP",1,"800011",,"","60","SAR",1,135,137,"D","C","Asia/Riyadh","N","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","RIYADH","","SAR","CENTRAL PROVINCE","","SAR",1,1,5,30,131,"TAFASEEL BP","TAFASEEL BP","","RIYADH","X03","SAU","","","","","SAUDI ARABIA","SAR","","RB2-S854-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_TAFASEEL BP - AME","LFL",10-02-18,29-03-26,"SOLO","12649","","Y"
30056,"AME_DEIRA CITY CENTRE (NEW)","C","STM",26-07-14,05-05-19,"+9714 419 0385","aeo.dcc-uae@alshaya.com","5382","5382","",14,"Y",3,"MALL","MALL","DEIRA CITY CENTRE",1,"800008",,"1","60","AED",1,86,88,"D","C","Asia/Dubai","N","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"DEIRA CITY CENTRE","DEIRA CITY CENTRE","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D506-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_DEIRA CITY CENTRE (NEW) - AME","CLS",26-07-14,29-03-26,"SOLO","331","","Y"
30061,"AME_POINT 90","B","STM",06-09-16,,"+20-224803875","aeo.pont90-egy@alshaya.com","545","545","",3,"Y",3,"MALL","MALL","POINT 90",1,"800031",,"","60","EGP",1,5201,5202,"D","C","Africa/Cairo","N","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","CAIRO","","EGP","EGYPT","","EGP",1,1,3,3,108,"POINT 90 CAIRO","POINT 90 CAIRO","","CAIRO","X11","EGY","","Mohamed Ahmed","","","EGYPT","EGP","","RL1-E463-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_POINT 90 - AME","LFL",06-09-16,,"SOLO","40004","","Y"
30070,"AME_NAKHEEL MALL","E","STM",01-01-17,,"+971 44190992","aeo.nakheel-uae@alshaya.com","0","0","",14,"Y",3,"MALL","MALL","NAKHEEL MALL",1,"800008",,"","60","AED",1,81463,25740,"D","C","Asia/Dubai","N","RMS01",01-09-21,"AME_AMERICAN_EAGLE","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","DUBAI","","AED","UAE","","AED",1,1,12,12,159,"NAKHEEL MALL","","","DUBAI","X01","ARE","","","","","UNITED ARAB EMIRATES","AED","","RE1-D962-AME","AME","AMERICAN_EAGLE","AME","APPREL","Apparel","AME_NAKHEEL MALL - AME","LFL",01-01-17,,"SOLO","44214","","Y"
30774,"BOO_SAHARA CENTRE SHAR","B","IBTESAM AL RABIYA",30-08-08,,"+971-65933529","boots.sahara-uae@alshaya.com","1894","1894","",14,"Y",4,"MALL","MALL","SAHARA CENTRE",1,"",,"","60","AED",1,86,88,"D","C","Asia/Dubai","N","RMS01",07-09-21,"BOO_Boots","MIDDLE EAST","","","Brick and Mortar","BANDM","Alshaya Group","Burj Alshaya, Al Soor Street, Al Mirqab","","","Shuwaikh","KU","KWT","181","","","SHARJAH","","AED","UAE","","AED",1,1,12,12,160,"SAHARA CENTRE","SAHARA CENTRE","","SHARJAH","X01","ARE","0","Ibtesam Al Rabiya","","","UNITED ARAB EMIRATES","AED","","RE1-3857-BOO","BOO","Boots","BOO","WELNES","Wellness Division","BOO_SAHARA CENTRE SHAR - BOO","LFL",30-08-08,,"SOLO","842","","Y"
