"BRAND","TIME_ID","OPTION_ID","STORE","REGULAR_SLS_UNITS","PROMO_SLS_UNITS","MRKDWN_SLS_UNITS","BASE_HISTORY"
"AME",202527,"336340949_AMEC900",30914,1,1,0,2
"AME",202527,"128984126_AMEC109",32026,3,0,0,3
"AME",202527,"337317518_AMEC100",32026,5,0,0,5
"AME",202527,"336401381_AMEC342",32026,1,0,0,1
"AME",202527,"128984126_AMEC109",32051,11,5,0,16
"AME",202527,"336340949_AMEC100",30030,0,2,0,2
"AME",202527,"336601903_AMEC203",30064,0,1,0,1
"AME",202527,"338188752_AMEC343",30916,0,2,0,2
"AME",202527,"337317518_AMEC100",30001,3,5,0,8
"AME",202527,"128984126_AMEC100",32051,3,2,0,5
"AME",202527,"337377807_AMEC200",32051,3,0,0,3
"AME",202527,"336340949_AMEC900",30100,0,1,0,1
"AME",202527,"336340949_AMEC100",30001,1,5,0,6
"AME",202527,"130362611_AMEC900",30064,0,1,0,1
"AME",202527,"130213005_AMEC100",30014,2,0,0,2
"AME",202527,"336340949_AMEC100",30052,1,3,0,4
"AME",202527,"130213005_AMEC100",32013,0,2,0,2
"AME",202527,"337377807_AMEC106",33092,4,0,0,4
"AME",202527,"130213005_AMEC100",30099,0,1,0,1
"AME",202527,"272974398_AMEC209",30052,0,0,1,0
"AME",202527,"129320004_AMEC900",30915,5,1,0,6
"AME",202527,"336601903_AMEC001",30915,1,0,0,1
"AME",202527,"129320004_AMEC900",30047,1,0,0,1
"AME",202527,"337317518_AMEC100",30048,2,0,0,2
"AME",202527,"336701801_AMEC109",30093,0,0,4,0
"AME",202527,"337377807_AMEC200",30915,2,0,0,2
"AME",202527,"128984126_AMEC109",30881,5,0,0,5
"AME",202527,"336340949_AMEC100",33090,0,6,0,6
"AME",202527,"337377807_AMEC106",30915,2,0,0,2
"AME",202527,"337317518_AMEC100",33202,3,0,0,3
"AME",202527,"129320004_AMEC900",38016,0,5,0,5
"AME",202527,"128984126_AMEC109",30035,1,0,0,1
"AME",202527,"130213005_AMEC001",30035,1,0,0,1
"AME",202527,"336401381_AMEC109",30054,0,2,0,2
"AME",202527,"331199013_AMEC001",30089,0,0,1,0
"AME",202527,"336340949_AMEC100",33099,1,0,0,1
"AME",202527,"336340949_AMEC900",30074,0,1,0,1
"AME",202527,"337745030_AMEC800",30093,4,1,0,5
"AME",202527,"130213005_AMEC001",30065,1,0,0,1
"AME",202527,"337745030_AMEC800",32026,3,0,0,3
"AME",202527,"336601903_AMEC001",30093,1,0,0,1
"AME",202527,"130213005_AMEC100",32051,0,1,0,1
"AME",202527,"128984126_AMEC100",30095,1,0,0,1
"AME",202527,"337317518_AMEC100",30095,1,0,0,1
"AME",202527,"336340949_AMEC900",30915,3,0,0,3
"AME",202527,"336340949_AMEC900",30093,2,0,0,2
"AME",202527,"337382944_AMEC241",30916,0,1,0,1
"AME",202527,"128984126_AMEC100",30101,0,19,0,19
"AME",202527,"333864302_AMEC321",30089,0,0,1,0
"AME",202527,"337382944_AMEC241",32051,1,0,0,1
"AME",202527,"130213005_AMEC001",30013,0,1,0,1
"AME",202527,"129320004_AMEC900",30100,0,4,0,4
"AME",202527,"130213005_AMEC100",33092,4,0,0,4
"AME",202527,"336701801_AMEC109",30057,0,0,3,0
"AME",202527,"337317518_AMEC100",33087,0,2,0,2
"AME",202527,"336340949_AMEC100",33092,8,0,0,8
"AME",202527,"337317518_AMEC100",30022,0,2,0,2
"AME",202527,"336279909_AMEC001",33093,0,0,1,0
"AME",202527,"128984126_AMEC100",33088,3,0,0,3
"AME",202527,"128984126_AMEC100",30020,1,0,0,1
"AME",202527,"128984126_AMEC100",33093,22,0,0,22
"AME",202527,"130213005_AMEC100",30064,0,4,0,4
"AME",202527,"337317518_AMEC100",32013,1,0,0,1
"AME",202527,"336340949_AMEC900",30017,2,0,0,2
"AME",202527,"336340949_AMEC900",30865,0,2,0,2
"AME",202527,"272974398_AMEC036",30052,0,0,1,0
"AME",202527,"128984126_AMEC100",30865,0,2,0,2
"AME",202527,"129320004_AMEC900",33178,0,3,0,3
"AME",202527,"128984126_AMEC100",33090,0,1,0,1
"AME",202527,"129320004_AMEC900",30035,1,0,0,1
"AME",202527,"130161953_AMEC106",30099,0,0,1,0
"AME",202527,"336340949_AMEC900",33202,1,0,0,1
"AME",202527,"336340949_AMEC100",32057,1,4,0,5
"AME",202527,"337787420_AMEC900",30054,0,1,0,1
"AME",202527,"128984126_AMEC100",30032,1,0,0,1
"AME",202527,"337317518_AMEC100",38000,0,7,0,7
"AME",202527,"128984126_AMEC109",30095,3,0,0,3
"AME",202527,"336340949_AMEC900",30044,13,0,0,13
"AME",202527,"130213005_AMEC001",30093,2,0,0,2
"AME",202527,"336701801_AMEC109",30054,0,5,0,5
"AME",202527,"336340949_AMEC900",30054,0,3,0,3
"AME",202527,"128984126_AMEC100",38000,0,8,0,8
"AME",202527,"337313404_AMEC110",30104,0,1,0,1
"AME",202527,"130161953_AMEC106",38019,0,0,1,0
"AME",202527,"130362609_AMEC001",38019,0,0,1,0
"AME",202527,"128984126_AMEC100",30064,0,2,0,2
"AME",202527,"130213005_AMEC100",38000,0,1,0,1
"AME",202527,"128984126_AMEC109",30065,3,0,0,3
"AME",202527,"336401381_AMEC109",30064,0,2,0,2
"AME",202527,"337313404_AMEC110",30064,0,3,0,3
"AME",202527,"336340949_AMEC900",30030,0,4,0,4
"AME",202527,"337382944_AMEC241",30064,1,0,0,1
"AME",202527,"337745030_AMEC800",30064,0,4,0,4
"AME",202527,"128984126_AMEC100",30013,1,0,0,1
"AME",202527,"337787420_AMEC900",33088,1,0,0,1
"AME",202527,"336701801_AMEC109",33088,0,0,1,0
"AME",202527,"336340949_AMEC900",32051,1,0,0,1
"AME",202527,"331354190_AMEC001",32051,0,0,1,0
"AME",202527,"128984126_AMEC109",30865,0,1,0,1
"AME",202527,"335124859_AMEC285",32051,0,0,1,0
"AME",202527,"337787420_AMEC900",30095,1,0,0,1
"AME",202527,"128984126_AMEC109",33193,1,0,0,1
"AME",202527,"336340949_AMEC900",30052,0,3,0,3
"AME",202527,"336340949_AMEC100",32047,4,0,0,4
"AME",202527,"336340949_AMEC100",33093,5,0,0,5
"AME",202527,"337317518_AMEC100",30052,0,1,0,1
"AME",202527,"129320004_AMEC900",30095,1,0,0,1
"AME",202527,"336340949_AMEC100",32026,1,0,0,1
"AME",202527,"336601903_AMEC001",30914,1,0,0,1
"AME",202527,"337317518_AMEC100",33090,0,3,0,3
"AME",202527,"129320004_AMEC900",30881,5,0,0,5
"AME",202527,"128984126_AMEC100",33202,2,0,0,2
"AME",202527,"337317518_AMEC100",30091,1,0,0,1
"AME",202527,"337382944_AMEC241",30093,0,1,0,1
"AME",202527,"336340949_AMEC100",33178,0,1,0,1
"AME",202527,"128984126_AMEC109",30017,1,0,0,1
"AME",202527,"336340949_AMEC100",33203,1,0,0,1
"AME",202527,"336701801_AMEC109",30101,0,0,3,0
"AME",202527,"337317518_AMEC100",30915,4,0,0,4
"AME",202527,"336279909_AMEC001",30915,0,0,1,0
"AME",202527,"128984126_AMEC100",30100,0,9,0,9
"AME",202527,"337317518_AMEC100",30100,0,12,0,12
"AME",202527,"337317518_AMEC100",30061,0,3,0,3
"AME",202527,"128984126_AMEC109",38016,0,4,0,4
"AME",202527,"128891454_AMEC709",30069,0,0,4,0
"AME",202527,"337377807_AMEC106",30913,0,1,0,1
"AME",202527,"336340949_AMEC900",33088,2,0,0,2
"AME",202527,"129320004_AMEC900",33088,2,0,0,2
"AME",202527,"333274642_AMEC209",30020,0,0,1,0
"AME",202527,"335159425_AMEC100",30020,0,0,1,0
"AME",202527,"331584523_AMEC001",30104,0,0,1,0
"AME",202527,"337317518_AMEC100",33093,22,0,0,22
"AME",202527,"336601903_AMEC203",30093,3,1,0,4
"AME",202527,"336340949_AMEC100",30093,3,0,0,3
"AME",202527,"128984126_AMEC109",30093,4,1,0,5
"AME",202527,"336340949_AMEC900",30065,1,0,0,1
"AME",202527,"130213005_AMEC001",38000,0,1,0,1
"AME",202527,"336340949_AMEC100",30022,2,0,0,2
"AME",202527,"337317518_AMEC100",30916,1,0,0,1
"AME",202527,"130213005_AMEC100",30022,2,1,0,3
"AME",202527,"336601903_AMEC203",30089,1,0,0,1
"AME",202527,"128984126_AMEC100",30030,0,3,0,3
"AME",202527,"336401381_AMEC109",30077,1,0,0,1
"AME",202527,"336701801_AMEC109",30089,0,0,4,0
"AME",202527,"337317518_AMEC100",33088,6,0,0,6
"AME",202527,"128984126_AMEC109",30064,1,4,0,5
"AME",202527,"128984126_AMEC100",32057,0,1,0,1
"AME",202527,"130213005_AMEC001",30031,3,0,0,3
"AME",202527,"128984126_AMEC100",33092,9,0,0,9
"AME",202527,"337382944_AMEC241",33092,6,0,0,6
"AME",202527,"128984126_AMEC109",33178,1,0,0,1
"AME",202527,"335159425_AMEC100",33099,0,0,1,0
"AME",202527,"130213005_AMEC001",32013,0,1,0,1
"AME",202527,"337317518_AMEC100",30881,1,0,0,1
"AME",202527,"336340949_AMEC100",32013,0,2,0,2
"AME",202527,"129320004_AMEC900",30030,0,2,0,2
"AME",202527,"336279909_AMEC001",30069,0,0,2,0
"AME",202527,"336340949_AMEC100",30101,0,4,0,4
"AME",202527,"338217923_AMEC109",32026,1,0,0,1
"AME",202527,"337382944_AMEC241",30101,0,2,0,2
"AME",202527,"338188752_AMEC343",30101,0,1,0,1
"AME",202527,"337745030_AMEC800",30914,3,0,0,3
"AME",202527,"336601903_AMEC001",30101,0,3,0,3
"AME",202527,"128984126_AMEC109",32064,1,0,0,1
"AME",202527,"336340949_AMEC100",32051,2,0,0,2
"AME",202527,"128787281_AMEC082",38019,0,0,1,0
"AME",202527,"336601903_AMEC203",30914,1,0,0,1
"AME",202527,"336701801_AMEC109",32051,0,0,8,0
"AME",202527,"338217923_AMEC109",32051,3,0,0,3
"AME",202527,"128984126_AMEC100",30914,4,0,0,4
"AME",202527,"129320004_AMEC900",33063,2,0,0,2
"AME",202527,"128984126_AMEC109",30001,1,3,0,4
"AME",202527,"331184035_AMEC404",38019,0,0,1,0
"AME",202527,"337317518_AMEC100",30913,3,0,0,3
"AME",202527,"337787420_AMEC900",30071,0,1,0,1
"AME",202527,"128984126_AMEC109",30044,1,0,0,1
"AME",202527,"337377807_AMEC200",30093,0,1,0,1
"AME",202527,"130362611_AMEC900",30013,0,1,0,1
"AME",202527,"128984126_AMEC109",30913,2,2,0,4
"AME",202527,"337317518_AMEC100",30072,3,0,0,3
"AME",202527,"337382944_AMEC241",30057,0,1,0,1
"AME",202527,"129320004_AMEC900",30093,0,1,0,1
"AME",202527,"337317518_AMEC100",30093,4,0,0,4
"AME",202527,"337382944_AMEC241",30914,2,0,0,2
"AME",202527,"337377807_AMEC106",33093,1,0,0,1
"AME",202527,"129320004_AMEC900",33193,1,0,0,1
"AME",202527,"128984126_AMEC100",30044,10,0,0,10
"AME",202527,"336340949_AMEC900",33093,1,0,0,1
"AME",202527,"336340949_AMEC900",32068,0,1,0,1
"AME",202527,"130362611_AMEC900",30031,1,0,0,1
"AME",202527,"337313404_AMEC110",33092,4,0,0,4
"AME",202527,"337787420_AMEC900",33092,1,0,0,1
"AME",202527,"128984126_AMEC109",33087,0,1,0,1
"AME",202527,"336401381_AMEC342",30054,0,1,0,1
"AME",202527,"129320004_AMEC900",33092,1,0,0,1
"AME",202527,"336340949_AMEC100",30054,0,3,0,3
"AME",202527,"128984126_AMEC100",30054,2,0,0,2
"AME",202527,"128984126_AMEC100",33087,0,1,0,1
"AME",202527,"128984126_AMEC109",30023,1,0,0,1
"AME",202527,"333274641_AMEC400",30020,0,0,1,0
"AME",202527,"128799750_AMEC900",38019,0,0,1,0
"AME",202527,"337317518_AMEC100",31045,1,0,0,1
"AME",202527,"336340949_AMEC100",30048,4,0,0,4
"AME",202527,"336340949_AMEC900",33090,1,4,0,5
"AME",202527,"130213005_AMEC100",33093,2,0,0,2
"AME",202527,"128984126_AMEC109",33090,1,3,0,4
"AME",202527,"337317518_AMEC100",30054,1,0,0,1
"AME",202527,"129320004_AMEC900",30865,0,2,0,2
"AME",202527,"336340949_AMEC100",33193,3,0,0,3
"AME",202527,"129320004_AMEC900",30022,1,0,0,1
"AME",202527,"129320004_AMEC900",30054,0,3,0,3
"AME",202527,"336340949_AMEC100",30100,0,3,0,3
"AME",202527,"336279909_AMEC001",33092,0,0,2,0
"AME",202527,"337787420_AMEC900",30914,3,1,0,4
"AME",202527,"337377807_AMEC200",33092,1,0,0,1
"AME",202527,"337745030_AMEC800",33092,1,0,0,1
"AME",202527,"337313404_AMEC110",30914,1,2,0,3
"AME",202527,"337377807_AMEC106",30057,1,0,0,1
"AME",202527,"129320004_AMEC900",30091,2,0,0,2
"AME",202527,"336340949_AMEC100",30064,0,3,0,3
"AME",202527,"128984126_AMEC109",30915,3,4,0,7
"AME",202527,"336340949_AMEC100",30044,11,0,0,11
"AME",202527,"336340949_AMEC900",33086,1,1,0,2
"AME",202527,"129320004_AMEC900",32051,8,2,0,10
"AME",202527,"128984126_AMEC100",30915,4,0,0,4
"AME",202527,"336701801_AMEC109",30104,0,0,1,0
"AME",202527,"335159425_AMEC100",30089,0,0,1,0
"AME",202527,"335124680_AMEC237",30823,0,0,1,0
"AME",202527,"129320004_AMEC900",30001,0,2,0,2
"AME",202527,"128984126_AMEC100",30001,1,5,0,6
"AME",202527,"130127836_AMEC823",38019,0,0,4,0
"AME",202527,"336701801_AMEC109",30881,0,0,2,0
"AME",202527,"337317518_AMEC100",32051,6,0,0,6
"AME",202527,"331344142_AMEC256",30089,0,0,1,0
"AME",202527,"336401381_AMEC109",32026,1,0,0,1
"AME",202527,"336222213_AMEC109",30013,0,1,0,1
"AME",202527,"331179022_AMEC400",30052,0,0,1,0
"AME",202527,"128984126_AMEC100",33203,1,0,0,1
"AME",202527,"336601903_AMEC203",30104,1,0,0,1
"AME",202527,"336340949_AMEC900",30913,1,0,0,1
"AME",202527,"130347795_AMEC001",38019,0,0,1,0
"AME",202527,"130347878_AMEC100",33092,1,0,0,1
"AME",202527,"130712655_AMEC341",38019,0,0,2,0
"AME",202527,"128984126_AMEC109",30057,0,8,0,8
"AME",202527,"331179022_AMEC400",38019,0,0,1,0
"AME",202527,"331394177_AMEC615",38019,0,0,1,0
"AME",202527,"336340949_AMEC100",30072,1,0,0,1
"AME",202527,"128984126_AMEC100",30031,1,0,0,1
"AME",202527,"336340949_AMEC900",30071,1,0,0,1
"AME",202527,"130213005_AMEC100",30072,1,0,0,1
"AME",202527,"336340949_AMEC100",30095,1,0,0,1
"AME",202527,"338188752_AMEC343",32026,1,0,0,1
"AME",202527,"336701801_AMEC109",32026,0,0,2,0
"AME",202527,"128984126_AMEC109",30089,1,0,0,1
"AME",202527,"337317518_AMEC100",33178,0,4,0,4
"AME",202527,"128984126_AMEC100",30061,1,2,0,3
"AME",202527,"333324339_AMEC106",30020,0,0,1,0
"AME",202527,"128984126_AMEC109",38000,0,8,0,8
"AME",202527,"336340949_AMEC100",30065,1,0,0,1
"AME",202527,"337317518_AMEC100",30074,1,0,0,1
"AME",202527,"336340949_AMEC900",30015,3,0,0,3
"AME",202527,"128984126_AMEC100",30048,4,0,0,4
"AME",202527,"128984126_AMEC109",30061,0,2,0,2
"AME",202527,"130213005_AMEC100",30100,0,2,0,2
"AME",202527,"337313404_AMEC110",32051,2,0,0,2
"AME",202527,"337377807_AMEC106",32051,2,1,0,3
"AME",202527,"336340949_AMEC900",30001,0,6,0,6
"AME",202527,"337787420_AMEC900",30064,0,2,0,2
"AME",202527,"336340949_AMEC900",30061,1,2,0,3
"AME",202527,"129320004_AMEC900",30064,2,6,0,8
"AME",202527,"337382944_AMEC241",33088,4,0,0,4
"AME",202527,"333324339_AMEC106",30823,0,0,1,0
"AME",202527,"129320004_AMEC900",32026,3,0,0,3
"AME",202527,"129320004_AMEC900",30072,1,0,0,1
"AME",202527,"128984126_AMEC100",30071,2,1,0,3
"AME",202527,"336401381_AMEC342",30064,0,2,0,2
"AME",202527,"337317518_AMEC100",30064,1,6,0,7
"AME",202527,"128984126_AMEC100",30015,1,0,0,1
"AME",202527,"331075785_AMEC900",31050,0,0,1,0
"AME",202527,"336401381_AMEC342",30881,1,0,0,1
"AME",202527,"129320004_AMEC900",30052,0,2,0,2
"AME",202527,"272974398_AMEC400",30052,0,0,1,0
"AME",202527,"336340949_AMEC900",32047,1,0,0,1
"AME",202527,"129532465_AMEC400",33092,1,0,0,1
"AME",202527,"128984126_AMEC100",32056,0,2,0,2
"AME",202527,"129320004_AMEC900",30101,0,7,0,7
"AME",202527,"337382944_AMEC241",30915,1,2,0,3
"AME",202527,"129320004_AMEC900",33090,0,2,0,2
"AME",202527,"128984126_AMEC109",30100,0,8,0,8
"AME",202527,"336340949_AMEC100",30061,1,3,0,4
"AME",202527,"336601903_AMEC203",30054,0,1,0,1
"AME",202527,"130347844_AMEC817",38019,0,0,1,0
"AME",202527,"129320004_AMEC900",30913,1,1,0,2
"AME",202527,"129320004_AMEC900",30057,7,4,0,11
"AME",202527,"129041930_AMEC207",30089,0,0,1,0
"AME",202527,"128984126_AMEC109",30020,1,0,0,1
"AME",202527,"128984126_AMEC100",30057,0,4,0,4
"AME",202527,"336340949_AMEC900",32056,0,1,0,1
"AME",202527,"337745030_AMEC800",32051,2,1,0,3
"AME",202527,"336340949_AMEC900",30101,0,4,0,4
"AME",202527,"336340949_AMEC900",30048,2,0,0,2
"AME",202527,"130213005_AMEC100",30071,3,1,0,4
"AME",202527,"337787420_AMEC900",30022,1,1,0,2
"AME",202527,"128984126_AMEC100",30093,4,2,0,6
"AME",202527,"336340949_AMEC100",30057,0,2,0,2
"AME",202527,"128984126_AMEC100",33178,0,3,0,3
"AME",202527,"337745030_AMEC800",33088,2,0,0,2
"AME",202527,"337377807_AMEC106",30064,0,1,0,1
"AME",202527,"336401381_AMEC342",30014,1,0,0,1
"AME",202527,"128984126_AMEC109",33086,1,0,0,1
"AME",202527,"128984126_AMEC100",32026,3,1,0,4
"AME",202527,"128984126_AMEC109",33088,2,0,0,2
"AME",202527,"336340949_AMEC900",30057,0,2,0,2
"AME",202527,"336701801_AMEC109",30064,0,1,0,1
"AME",202527,"336340949_AMEC100",30916,1,0,0,1
"AME",202527,"128984126_AMEC100",30074,0,3,0,3
"AME",202527,"337317518_AMEC100",30057,0,4,0,4
"AME",202527,"128984126_AMEC109",30072,1,2,0,3
"AME",202527,"336340949_AMEC900",30064,2,4,0,6
"AME",202527,"337317518_AMEC100",30865,0,2,0,2
"AME",202527,"128984126_AMEC109",30027,1,0,0,1
"AME",202527,"129320004_AMEC900",30017,1,0,0,1
"AME",202527,"129320004_AMEC900",32013,0,2,0,2
"AME",202527,"130362611_AMEC900",32013,0,1,0,1
"AME",202527,"337317518_AMEC100",32068,1,0,0,1
"AME",202527,"331384172_AMEC140",30823,0,0,1,0
"AME",202527,"336401381_AMEC109",32056,0,1,0,1
"AME",202527,"337377807_AMEC200",33090,0,2,0,2
"AME",202527,"337317518_AMEC100",30023,1,0,0,1
"AME",202527,"337745030_AMEC800",30054,0,1,0,1
"AME",202527,"336222213_AMEC109",30054,0,1,0,1
"AME",202527,"128984126_AMEC109",30054,1,1,0,2
"AME",202527,"337787420_AMEC900",32051,1,0,0,1
"AME",202527,"336340949_AMEC900",30095,2,0,0,2
"AME",202527,"129320004_AMEC900",30104,2,0,0,2
"AME",202527,"130213005_AMEC001",30104,1,0,0,1
"AME",202527,"337313404_AMEC110",30913,1,0,0,1
"AME",202527,"336401381_AMEC342",30089,1,0,0,1
"AME",202527,"336340949_AMEC100",30089,1,0,0,1
"AME",202527,"336340949_AMEC100",33088,8,0,0,8
"AME",202527,"128984126_AMEC100",33192,1,0,0,1
"AME",202527,"336340949_AMEC100",30035,1,0,0,1
"AME",202527,"128984126_AMEC100",30070,0,1,0,1
"AME",202527,"336340949_AMEC100",30914,4,2,0,6
"AME",202527,"333274642_AMEC209",38000,0,0,1,0
"AME",202527,"130213005_AMEC001",33093,2,0,0,2
"AME",202527,"336401381_AMEC342",30057,0,6,0,6
"AME",202527,"336601903_AMEC001",30057,0,2,0,2
"AME",202527,"128984126_AMEC100",30065,2,0,0,2
"AME",202527,"336340949_AMEC900",33193,4,0,0,4
"AME",202528,"130213005_AMEC100",30101,0,3,0,3
"AME",202528,"333809601_AMEC001",38019,0,0,2,0
"AME",202528,"336340949_AMEC100",30022,0,1,0,1
"AME",202528,"128795603_AMEC013",30022,1,0,0,1
"AME",202528,"130213005_AMEC100",30022,0,1,0,1
"AME",202528,"337317518_AMEC100",30101,0,26,0,26
"AME",202528,"336340949_AMEC900",32047,1,0,0,1
"AME",202528,"128984126_AMEC109",32057,0,1,0,1
"AME",202528,"336340949_AMEC900",33099,1,0,0,1
"AME",202528,"336701801_AMEC109",30101,0,0,2,0
"AME",202528,"130362609_AMEC001",30913,0,0,1,0
"AME",202528,"331075785_AMEC900",33092,0,0,1,0
"AME",202528,"336222213_AMEC109",33092,3,0,0,3
"AME",202528,"128984126_AMEC109",30865,0,2,0,2
"AME",202528,"337745030_AMEC800",30865,0,1,0,1
"AME",202528,"336340949_AMEC900",33092,3,0,0,3
"AME",202528,"336279909_AMEC001",33092,0,0,4,0
"AME",202528,"130127836_AMEC823",38019,0,0,2,0
"AME",202528,"128984126_AMEC109",30031,1,0,0,1
"AME",202528,"336340949_AMEC100",30072,0,1,0,1
"AME",202528,"336279909_AMEC001",30072,0,0,1,0
"AME",202528,"337317518_AMEC100",30052,1,6,0,7
"AME",202528,"129320004_AMEC900",30915,0,1,0,1
"AME",202528,"337317518_AMEC100",32051,0,10,0,10
"AME",202528,"128984126_AMEC100",30095,1,0,0,1
"AME",202528,"130182253_AMEC300",30914,0,0,4,0
"AME",202528,"336340949_AMEC100",30914,1,1,0,2
"AME",202528,"336340949_AMEC100",30044,2,0,0,2
"AME",202528,"130213005_AMEC100",32051,0,3,0,3
"AME",202528,"336340949_AMEC900",32051,0,1,0,1
"AME",202528,"337382944_AMEC241",32051,0,1,0,1
"AME",202528,"337377807_AMEC106",32051,0,3,0,3
"AME",202528,"337317518_AMEC100",30070,0,1,0,1
"AME",202528,"337317518_AMEC100",30014,0,1,0,1
"AME",202528,"336340949_AMEC100",30915,1,0,0,1
"AME",202528,"130213005_AMEC001",38015,0,1,0,1
"AME",202528,"337317518_AMEC100",30022,0,1,0,1
"AME",202528,"128984126_AMEC100",30001,0,1,0,1
"AME",202528,"128984126_AMEC109",32068,2,0,0,2
"AME",202528,"337317518_AMEC100",32057,0,1,0,1
"AME",202528,"336340949_AMEC100",32068,1,0,0,1
"AME",202528,"128984126_AMEC100",30070,0,2,0,2
"AME",202528,"128984126_AMEC100",30914,1,1,0,2
"AME",202528,"129320004_AMEC900",30089,0,1,0,1
"AME",202528,"336701801_AMEC109",30053,0,0,2,0
"AME",202528,"129320004_AMEC900",30031,2,0,0,2
"AME",202528,"337377807_AMEC200",33092,1,0,0,1
"AME",202528,"331184035_AMEC404",30881,0,0,1,0
"AME",202528,"337317518_AMEC100",30089,0,5,0,5
"AME",202528,"336401381_AMEC342",30089,0,2,0,2
"AME",202528,"336340949_AMEC100",30052,2,0,0,2
"AME",202528,"336340949_AMEC900",30089,0,2,0,2
"AME",202528,"338217923_AMEC109",30089,0,1,0,1
"AME",202528,"130362611_AMEC900",32013,1,0,0,1
"AME",202528,"128984126_AMEC100",30100,0,7,0,7
"AME",202528,"129320004_AMEC900",33178,1,1,0,2
"AME",202528,"128984126_AMEC100",30017,1,0,0,1
"AME",202528,"337317518_AMEC100",30100,0,11,0,11
"AME",202528,"336601903_AMEC203",30064,3,1,0,4
"AME",202528,"336701801_AMEC109",30064,0,0,4,0
"AME",202528,"337382944_AMEC241",30054,1,1,0,2
"AME",202528,"128984126_AMEC109",30057,2,2,0,4
"AME",202528,"337317518_AMEC100",30020,1,0,0,1
"AME",202528,"336222213_AMEC109",30015,1,0,0,1
"AME",202528,"337377807_AMEC200",30057,1,0,0,1
"AME",202528,"336340949_AMEC100",30020,1,0,0,1
"AME",202528,"336401381_AMEC109",30015,1,0,0,1
"AME",202528,"128984126_AMEC109",33064,1,0,0,1
"AME",202528,"128984126_AMEC100",38000,0,2,0,2
"AME",202528,"336601903_AMEC203",30093,0,10,0,10
"AME",202528,"336701801_AMEC109",30093,0,0,5,0
"AME",202528,"128984126_AMEC109",30070,0,2,0,2
"AME",202528,"337317518_AMEC100",30071,0,2,0,2
"AME",202528,"335114576_AMEC001",38019,0,0,1,0
"AME",202528,"129320004_AMEC900",33088,1,0,0,1
"AME",202528,"337787420_AMEC900",30101,0,3,0,3
"AME",202528,"338188752_AMEC343",30101,0,1,0,1
"AME",202528,"128984126_AMEC109",30077,1,0,0,1
"AME",202528,"128984126_AMEC109",30101,0,1,0,1
"AME",202528,"128893544_AMEC400",38019,0,0,2,0
"AME",202528,"336340949_AMEC100",30913,0,4,0,4
"AME",202528,"336701801_AMEC109",30089,0,0,5,0
"AME",202528,"337317518_AMEC100",33088,2,0,0,2
"AME",202528,"337313404_AMEC110",33088,1,0,0,1
"AME",202528,"337787420_AMEC900",30089,0,3,0,3
"AME",202528,"336340949_AMEC100",33088,4,0,0,4
"AME",202528,"336701801_AMEC109",30913,0,0,2,0
"AME",202528,"336340949_AMEC100",30039,1,0,0,1
"AME",202528,"337377807_AMEC200",30913,0,1,0,1
"AME",202528,"128984126_AMEC100",33203,1,0,0,1
"AME",202528,"129320004_AMEC900",32064,0,2,0,2
"AME",202528,"130362611_AMEC900",30013,0,3,0,3
"AME",202528,"337382944_AMEC241",30913,0,1,0,1
"AME",202528,"128984126_AMEC100",30054,0,2,0,2
"AME",202528,"129320004_AMEC900",38016,0,3,0,3
"AME",202528,"337382944_AMEC241",30064,1,0,0,1
"AME",202528,"337745030_AMEC800",30064,3,1,0,4
"AME",202528,"336601903_AMEC001",30064,1,0,0,1
"AME",202528,"336340949_AMEC100",30054,0,2,0,2
"AME",202528,"332244196_AMEC200",30024,0,0,3,0
"AME",202528,"336340949_AMEC900",30030,0,1,0,1
"AME",202528,"336340949_AMEC100",33086,1,0,0,1
"AME",202528,"336340949_AMEC900",33086,1,0,0,1
"AME",202528,"337317518_AMEC100",32026,0,10,0,10
"AME",202528,"129320004_AMEC900",30065,2,0,0,2
"AME",202528,"272974398_AMEC209",30052,0,0,1,0
"AME",202528,"335124859_AMEC285",32013,0,0,1,0
"AME",202528,"272974398_AMEC036",30052,0,0,1,0
"AME",202528,"129320004_AMEC900",32051,0,6,0,6
"AME",202528,"336701801_AMEC109",30057,0,0,5,0
"AME",202528,"336222213_AMEC109",30881,0,2,0,2
"AME",202528,"128984126_AMEC109",30001,2,1,0,3
"AME",202528,"128984126_AMEC100",30044,7,0,0,7
"AME",202528,"128984126_AMEC100",33178,2,0,0,2
"AME",202528,"273909493_AMEC300",30064,0,0,1,0
"AME",202528,"128984126_AMEC100",30071,0,1,0,1
"AME",202528,"331074769_AMEC001",38019,0,0,1,0
"AME",202528,"128984126_AMEC100",33202,1,0,0,1
"AME",202528,"337377807_AMEC106",30030,1,0,0,1
"AME",202528,"129320004_AMEC900",30072,0,2,0,2
"AME",202528,"337787420_AMEC900",30070,0,1,0,1
"AME",202528,"337377807_AMEC106",32026,0,2,0,2
"AME",202528,"130213005_AMEC001",30014,0,1,0,1
"AME",202528,"128984126_AMEC109",30054,1,0,0,1
"AME",202528,"337317518_AMEC100",33193,1,0,0,1
"AME",202528,"337377807_AMEC106",30865,0,1,0,1
"AME",202528,"337317518_AMEC100",30095,3,0,0,3
"AME",202528,"128984126_AMEC109",33178,1,0,0,1
